Position X,Position Y,Position Z,Unit,Category,Collection,Time,Parent,ID,
161.181,153.693,103.998,um,Spot,Position,51,1000000034,3760,
160.537,154.349,105.435,um,Spot,Position,52,1000000034,3832,
161.843,154.250,106.135,um,Spot,Position,53,1000000034,3902,
161.199,153.837,105.368,um,Spot,Position,54,1000000034,3969,
162.173,153.854,105.832,um,Spot,Position,55,1000000034,4032,
162.508,152.677,106.043,um,Spot,Position,56,1000000034,4099,
162.404,152.462,106.060,um,Spot,Position,57,1000000034,4156,
162.200,153.032,105.950,um,Spot,Position,58,1000000034,4217,
162.226,153.134,106.411,um,Spot,Position,59,1000000034,4267,
161.499,154.504,103.509,um,Spot,Position,60,1000000034,4318,
184.187,167.293,51.764,um,Spot,Position,1,1000000035,35,
184.619,186.408,50.801,um,Spot,Position,2,1000000035,98,
183.510,188.438,49.786,um,Spot,Position,3,1000000035,159,
183.799,188.387,46.737,um,Spot,Position,4,1000000035,222,
183.403,188.993,48.795,um,Spot,Position,5,1000000035,289,
184.188,187.940,49.311,um,Spot,Position,6,1000000035,359,
183.841,188.586,50.154,um,Spot,Position,8,1000000035,510,
183.592,188.321,50.366,um,Spot,Position,9,1000000035,593,
183.099,188.860,50.347,um,Spot,Position,10,1000000035,677,
182.876,188.741,48.170,um,Spot,Position,11,1000000035,764,
183.023,188.444,47.860,um,Spot,Position,12,1000000035,844,
182.525,188.360,49.001,um,Spot,Position,13,1000000035,928,
184.202,187.586,49.642,um,Spot,Position,14,1000000035,1007,
184.073,187.823,49.421,um,Spot,Position,15,1000000035,1085,
184.045,188.691,50.000,um,Spot,Position,16,1000000035,1157,
184.055,188.905,47.473,um,Spot,Position,17,1000000035,1224,
183.582,188.900,48.167,um,Spot,Position,18,1000000035,1303,
184.252,188.324,48.361,um,Spot,Position,19,1000000035,1368,
183.960,188.382,48.948,um,Spot,Position,20,1000000035,1437,
183.715,187.793,49.438,um,Spot,Position,21,1000000035,1510,
184.544,188.617,49.029,um,Spot,Position,22,1000000035,1580,
188.447,185.801,47.810,um,Spot,Position,23,1000000035,1680,
187.577,181.985,45.192,um,Spot,Position,24,1000000035,1731,
183.229,187.995,47.658,um,Spot,Position,25,1000000035,1799,
183.360,188.355,50.475,um,Spot,Position,26,1000000035,1868,
184.025,187.457,47.683,um,Spot,Position,27,1000000035,1946,
183.174,187.357,47.619,um,Spot,Position,28,1000000035,2023,
188.546,190.848,48.037,um,Spot,Position,29,1000000035,2099,
184.727,188.170,47.847,um,Spot,Position,30,1000000035,2169,
184.271,187.169,48.877,um,Spot,Position,31,1000000035,2246,
188.960,194.897,49.707,um,Spot,Position,33,1000000035,2414,
188.522,198.553,50.453,um,Spot,Position,34,1000000035,2493,
184.354,208.438,49.896,um,Spot,Position,35,1000000035,2564,
184.123,209.472,45.489,um,Spot,Position,36,1000000035,2648,
182.462,210.579,47.783,um,Spot,Position,37,1000000035,2756,
182.266,216.747,46.285,um,Spot,Position,38,1000000035,2800,
184.482,215.024,46.093,um,Spot,Position,39,1000000035,2881,
182.803,215.660,46.689,um,Spot,Position,40,1000000035,2955,
182.571,216.050,46.785,um,Spot,Position,41,1000000035,3035,
182.274,215.752,46.903,um,Spot,Position,42,1000000035,3114,
183.741,214.952,47.614,um,Spot,Position,43,1000000035,3192,
183.727,214.965,47.305,um,Spot,Position,44,1000000035,3265,
183.588,215.995,47.167,um,Spot,Position,45,1000000035,3340,
183.412,214.429,47.164,um,Spot,Position,46,1000000035,3408,
183.348,213.491,47.047,um,Spot,Position,47,1000000035,3478,
183.259,214.671,47.053,um,Spot,Position,48,1000000035,3552,
182.883,215.591,47.343,um,Spot,Position,49,1000000035,3624,
182.541,215.175,48.364,um,Spot,Position,50,1000000035,3697,
182.504,215.422,45.681,um,Spot,Position,51,1000000035,3768,
182.531,215.089,45.449,um,Spot,Position,52,1000000035,3842,
183.951,214.149,45.844,um,Spot,Position,53,1000000035,3909,
183.067,214.304,45.817,um,Spot,Position,54,1000000035,3978,
183.665,214.489,46.033,um,Spot,Position,55,1000000035,4042,
183.448,213.838,46.497,um,Spot,Position,56,1000000035,4107,
183.460,210.568,46.883,um,Spot,Position,57,1000000035,4163,
183.671,211.629,47.313,um,Spot,Position,58,1000000035,4224,
183.560,213.409,47.394,um,Spot,Position,59,1000000035,4272,
183.506,213.991,43.930,um,Spot,Position,60,1000000035,4324,
187.867,163.301,55.891,um,Spot,Position,1,1000000036,36,
206.429,163.754,48.749,um,Spot,Position,3,1000000036,166,
199.279,171.101,47.155,um,Spot,Position,4,1000000036,228,
195.916,177.294,50.353,um,Spot,Position,5,1000000036,294,
191.297,185.348,49.476,um,Spot,Position,6,1000000036,363,
187.593,186.507,48.733,um,Spot,Position,7,1000000036,465,
190.401,186.577,46.315,um,Spot,Position,8,1000000036,513,
180.964,190.282,37.306,um,Spot,Position,10,1000000036,675,
168.567,188.727,37.102,um,Spot,Position,11,1000000036,759,
165.201,201.991,30.998,um,Spot,Position,13,1000000036,920,
192.530,219.421,37.296,um,Spot,Position,1,1000000037,37,
196.235,226.518,44.456,um,Spot,Position,2,1000000037,102,
199.266,235.157,46.047,um,Spot,Position,3,1000000037,164,
192.750,236.714,45.760,um,Spot,Position,4,1000000037,224,
190.858,220.817,52.129,um,Spot,Position,6,1000000037,362,
184.783,205.857,45.768,um,Spot,Position,8,1000000037,511,
189.258,200.336,39.555,um,Spot,Position,9,1000000037,595,
193.124,202.053,43.669,um,Spot,Position,10,1000000037,679,
192.831,201.696,44.083,um,Spot,Position,11,1000000037,767,
193.680,200.331,50.057,um,Spot,Position,12,1000000037,849,
193.800,193.075,53.379,um,Spot,Position,13,1000000037,931,
195.709,191.679,59.362,um,Spot,Position,14,1000000037,1011,
194.459,205.192,59.273,um,Spot,Position,15,1000000037,1088,
194.923,216.933,57.937,um,Spot,Position,16,1000000037,1161,
193.315,221.499,55.139,um,Spot,Position,17,1000000037,1229,
196.188,223.345,55.463,um,Spot,Position,18,1000000037,1333,
192.364,224.207,56.746,um,Spot,Position,19,1000000037,1371,
190.816,224.733,56.890,um,Spot,Position,20,1000000037,1439,
182.465,222.661,52.968,um,Spot,Position,21,1000000037,1509,
181.517,224.900,57.781,um,Spot,Position,22,1000000037,1579,
177.653,226.588,63.999,um,Spot,Position,23,1000000037,1647,
170.848,226.584,62.151,um,Spot,Position,24,1000000037,1724,
193.862,240.082,103.556,um,Spot,Position,1,1000000038,38,
192.033,237.684,101.810,um,Spot,Position,2,1000000038,100,
193.882,239.826,104.819,um,Spot,Position,3,1000000038,160,
193.699,239.066,102.676,um,Spot,Position,4,1000000038,225,
194.436,237.987,102.469,um,Spot,Position,5,1000000038,293,
195.266,236.941,102.350,um,Spot,Position,6,1000000038,366,
195.665,236.572,102.964,um,Spot,Position,7,1000000038,437,
195.028,238.045,103.521,um,Spot,Position,8,1000000038,514,
195.112,237.161,104.136,um,Spot,Position,9,1000000038,596,
194.741,237.765,103.844,um,Spot,Position,10,1000000038,680,
194.735,237.637,101.590,um,Spot,Position,11,1000000038,769,
189.697,253.672,101.543,um,Spot,Position,12,1000000038,848,
194.899,237.225,104.257,um,Spot,Position,14,1000000038,1010,
195.196,236.631,103.320,um,Spot,Position,15,1000000038,1089,
195.747,237.232,104.105,um,Spot,Position,16,1000000038,1163,
196.465,237.108,101.218,um,Spot,Position,17,1000000038,1230,
192.833,238.062,99.455,um,Spot,Position,18,1000000038,1332,
196.313,237.032,102.339,um,Spot,Position,19,1000000038,1373,
196.443,237.414,102.505,um,Spot,Position,20,1000000038,1441,
188.267,241.383,97.288,um,Spot,Position,22,1000000038,1582,
187.084,244.921,99.390,um,Spot,Position,23,1000000038,1653,
188.979,241.328,95.015,um,Spot,Position,24,1000000038,1732,
189.299,240.259,96.735,um,Spot,Position,25,1000000038,1802,
189.691,241.376,98.196,um,Spot,Position,26,1000000038,1870,
190.614,240.602,94.854,um,Spot,Position,27,1000000038,1949,
189.562,241.770,94.704,um,Spot,Position,28,1000000038,2025,
191.423,239.557,97.016,um,Spot,Position,29,1000000038,2100,
190.312,240.743,95.673,um,Spot,Position,30,1000000038,2171,
190.247,239.619,97.266,um,Spot,Position,31,1000000038,2248,
185.864,245.454,98.806,um,Spot,Position,32,1000000038,2331,
190.524,243.731,104.672,um,Spot,Position,34,1000000038,2521,
189.516,252.855,104.193,um,Spot,Position,35,1000000038,2568,
178.993,251.722,98.200,um,Spot,Position,36,1000000038,2646,
174.948,252.542,101.466,um,Spot,Position,37,1000000038,2726,
171.381,248.803,99.025,um,Spot,Position,38,1000000038,2833,
164.679,244.714,103.349,um,Spot,Position,39,1000000038,2873,
163.241,241.920,103.359,um,Spot,Position,40,1000000038,2943,
160.420,240.241,101.508,um,Spot,Position,41,1000000038,3022,
156.879,243.714,100.919,um,Spot,Position,42,1000000038,3100,
152.025,251.054,97.136,um,Spot,Position,43,1000000038,3179,
144.936,251.770,94.804,um,Spot,Position,45,1000000038,3323,
128.431,259.670,94.389,um,Spot,Position,46,1000000038,3386,
117.641,261.280,97.297,um,Spot,Position,47,1000000038,3452,
197.572,204.368,58.691,um,Spot,Position,1,1000000039,39,
196.759,196.824,52.905,um,Spot,Position,2,1000000039,101,
194.455,194.319,54.311,um,Spot,Position,3,1000000039,161,
192.979,196.910,59.867,um,Spot,Position,4,1000000039,249,
186.729,207.215,60.423,um,Spot,Position,5,1000000039,290,
184.343,216.598,60.744,um,Spot,Position,6,1000000039,360,
181.530,222.457,58.721,um,Spot,Position,7,1000000039,435,
176.794,230.585,63.566,um,Spot,Position,8,1000000039,505,
176.289,230.735,64.998,um,Spot,Position,9,1000000039,590,
199.385,285.233,108.740,um,Spot,Position,1,1000000040,40,
198.038,281.910,109.704,um,Spot,Position,2,1000000040,103,
198.022,271.167,116.887,um,Spot,Position,4,1000000040,250,
190.914,262.802,119.093,um,Spot,Position,5,1000000040,292,
192.180,259.674,118.705,um,Spot,Position,6,1000000040,364,
197.711,250.060,120.627,um,Spot,Position,7,1000000040,438,
198.309,248.879,121.638,um,Spot,Position,8,1000000040,515,
199.030,241.934,121.510,um,Spot,Position,9,1000000040,598,
202.035,240.518,120.981,um,Spot,Position,10,1000000040,684,
200.932,237.302,115.309,um,Spot,Position,11,1000000040,771,
194.644,237.185,114.267,um,Spot,Position,12,1000000040,850,
192.273,237.024,113.823,um,Spot,Position,13,1000000040,929,
191.015,237.183,113.238,um,Spot,Position,14,1000000040,1009,
182.757,235.557,112.706,um,Spot,Position,15,1000000040,1084,
204.316,345.558,100.144,um,Spot,Position,1,1000000041,41,
203.758,343.650,103.602,um,Spot,Position,2,1000000041,104,
200.803,337.934,99.633,um,Spot,Position,3,1000000041,165,
195.988,336.829,93.541,um,Spot,Position,4,1000000041,226,
187.170,332.745,92.290,um,Spot,Position,5,1000000041,291,
186.728,327.599,95.011,um,Spot,Position,6,1000000041,361,
177.734,314.945,100.314,um,Spot,Position,8,1000000041,507,
183.309,313.466,100.614,um,Spot,Position,9,1000000041,592,
171.468,315.572,101.756,um,Spot,Position,10,1000000041,671,
166.088,321.291,93.860,um,Spot,Position,11,1000000041,757,
156.513,322.850,96.690,um,Spot,Position,12,1000000041,833,
150.099,328.934,99.414,um,Spot,Position,13,1000000041,916,
150.607,331.499,101.244,um,Spot,Position,14,1000000041,997,
148.204,333.184,102.533,um,Spot,Position,15,1000000041,1076,
156.846,333.767,105.860,um,Spot,Position,16,1000000041,1149,
154.775,331.456,99.150,um,Spot,Position,17,1000000041,1215,
152.237,326.525,97.894,um,Spot,Position,18,1000000041,1292,
150.235,326.098,98.307,um,Spot,Position,19,1000000041,1358,
136.665,317.593,90.245,um,Spot,Position,22,1000000041,1562,
208.723,121.870,49.307,um,Spot,Position,1,1000000042,42,
207.392,120.851,51.746,um,Spot,Position,2,1000000042,106,
208.327,123.210,53.531,um,Spot,Position,3,1000000042,167,
218.920,125.377,45.212,um,Spot,Position,5,1000000042,301,
217.649,140.860,41.439,um,Spot,Position,8,1000000042,519,
205.241,152.202,37.465,um,Spot,Position,9,1000000042,600,
199.530,150.156,37.083,um,Spot,Position,10,1000000042,682,
185.493,152.815,31.858,um,Spot,Position,11,1000000042,766,
180.708,166.599,37.207,um,Spot,Position,12,1000000042,843,
171.535,170.881,34.829,um,Spot,Position,13,1000000042,923,
163.738,176.739,33.325,um,Spot,Position,14,1000000042,1001,
148.182,165.581,31.670,um,Spot,Position,16,1000000042,1148,
149.794,160.418,31.470,um,Spot,Position,17,1000000042,1214,
160.542,150.418,27.632,um,Spot,Position,18,1000000042,1297,
210.147,299.420,112.520,um,Spot,Position,1,1000000043,43,
205.162,292.471,108.651,um,Spot,Position,2,1000000043,105,
197.423,288.807,109.186,um,Spot,Position,3,1000000043,163,
190.939,289.240,105.675,um,Spot,Position,4,1000000043,223,
178.248,291.784,105.831,um,Spot,Position,5,1000000043,286,
173.785,291.661,102.629,um,Spot,Position,6,1000000043,356,
170.555,294.310,104.297,um,Spot,Position,7,1000000043,431,
161.479,299.217,107.891,um,Spot,Position,8,1000000043,547,
155.663,293.926,108.825,um,Spot,Position,9,1000000043,580,
156.447,288.125,107.770,um,Spot,Position,10,1000000043,665,
147.130,283.516,104.139,um,Spot,Position,11,1000000043,751,
143.278,286.350,103.914,um,Spot,Position,12,1000000043,831,
141.791,284.905,103.443,um,Spot,Position,13,1000000043,913,
140.826,287.779,103.107,um,Spot,Position,14,1000000043,993,
138.637,276.730,103.789,um,Spot,Position,15,1000000043,1070,
133.840,274.749,106.853,um,Spot,Position,16,1000000043,1141,
139.578,260.808,103.379,um,Spot,Position,18,1000000043,1287,
139.477,256.658,104.561,um,Spot,Position,19,1000000043,1353,
145.737,270.404,104.554,um,Spot,Position,20,1000000043,1425,
141.442,274.350,103.812,um,Spot,Position,21,1000000043,1493,
135.878,277.895,104.344,um,Spot,Position,22,1000000043,1561,
118.611,280.006,96.532,um,Spot,Position,24,1000000043,1702,
118.498,283.902,91.567,um,Spot,Position,25,1000000043,1780,
216.633,218.617,45.971,um,Spot,Position,1,1000000044,44,
222.733,216.005,47.185,um,Spot,Position,2,1000000044,111,
219.641,224.364,48.840,um,Spot,Position,3,1000000044,171,
217.847,227.304,43.931,um,Spot,Position,4,1000000044,231,
216.119,231.290,44.075,um,Spot,Position,5,1000000044,299,
214.719,233.813,48.363,um,Spot,Position,6,1000000044,368,
213.176,237.598,49.484,um,Spot,Position,7,1000000044,440,
211.513,239.528,48.827,um,Spot,Position,8,1000000044,516,
208.303,234.967,45.958,um,Spot,Position,9,1000000044,601,
201.623,238.385,44.903,um,Spot,Position,10,1000000044,683,
193.686,226.236,41.565,um,Spot,Position,11,1000000044,768,
188.219,222.651,40.064,um,Spot,Position,12,1000000044,847,
175.187,217.277,34.467,um,Spot,Position,13,1000000044,924,
170.317,212.649,31.800,um,Spot,Position,14,1000000044,1003,
217.494,90.446,83.196,um,Spot,Position,1,1000000045,45,
217.340,89.288,82.985,um,Spot,Position,2,1000000045,107,
217.158,89.620,84.463,um,Spot,Position,3,1000000045,168,
220.995,86.901,77.348,um,Spot,Position,4,1000000045,232,
216.749,89.709,81.892,um,Spot,Position,5,1000000045,300,
217.314,89.648,83.744,um,Spot,Position,6,1000000045,371,
217.037,89.746,82.743,um,Spot,Position,7,1000000045,443,
216.382,90.599,84.539,um,Spot,Position,8,1000000045,518,
216.513,89.265,85.569,um,Spot,Position,9,1000000045,603,
216.290,90.210,85.403,um,Spot,Position,10,1000000045,688,
215.995,90.544,82.474,um,Spot,Position,11,1000000045,775,
216.106,89.917,83.623,um,Spot,Position,12,1000000045,856,
215.717,90.173,84.803,um,Spot,Position,13,1000000045,937,
216.986,89.707,84.810,um,Spot,Position,14,1000000045,1018,
216.893,89.897,85.085,um,Spot,Position,15,1000000045,1093,
216.432,92.962,84.249,um,Spot,Position,17,1000000045,1261,
216.303,90.528,84.315,um,Spot,Position,18,1000000045,1313,
217.045,89.673,84.849,um,Spot,Position,19,1000000045,1381,
207.493,92.293,76.490,um,Spot,Position,22,1000000045,1586,
202.941,91.990,79.543,um,Spot,Position,23,1000000045,1655,
199.203,96.629,80.541,um,Spot,Position,24,1000000045,1734,
196.823,101.702,89.048,um,Spot,Position,25,1000000045,1803,
188.630,105.183,94.786,um,Spot,Position,26,1000000045,1869,
176.027,111.330,92.138,um,Spot,Position,27,1000000045,1942,
165.114,111.761,96.000,um,Spot,Position,28,1000000045,2015,
159.645,112.702,97.355,um,Spot,Position,29,1000000045,2087,
152.468,110.203,98.938,um,Spot,Position,30,1000000045,2204,
156.794,124.921,101.911,um,Spot,Position,31,1000000045,2279,
157.359,118.835,102.080,um,Spot,Position,32,1000000045,2321,
155.732,113.870,94.406,um,Spot,Position,33,1000000045,2401,
148.900,114.079,92.625,um,Spot,Position,34,1000000045,2482,
140.847,120.555,90.664,um,Spot,Position,35,1000000045,2550,
135.671,122.732,91.241,um,Spot,Position,36,1000000045,2633,
132.819,125.262,76.962,um,Spot,Position,37,1000000045,2715,
132.990,124.590,73.818,um,Spot,Position,38,1000000045,2788,
136.406,124.690,74.046,um,Spot,Position,39,1000000045,2865,
133.006,127.545,75.888,um,Spot,Position,40,1000000045,2937,
133.274,129.247,76.003,um,Spot,Position,41,1000000045,3014,
133.767,128.896,76.841,um,Spot,Position,42,1000000045,3093,
135.971,128.075,77.165,um,Spot,Position,43,1000000045,3172,
136.154,128.585,77.226,um,Spot,Position,44,1000000045,3245,
135.461,129.230,77.038,um,Spot,Position,45,1000000045,3319,
135.201,129.976,76.849,um,Spot,Position,46,1000000045,3389,
135.448,129.238,75.953,um,Spot,Position,47,1000000045,3459,
135.079,129.293,77.423,um,Spot,Position,48,1000000045,3533,
140.077,127.827,70.113,um,Spot,Position,49,1000000045,3609,
137.797,129.970,77.497,um,Spot,Position,50,1000000045,3681,
137.483,132.582,77.163,um,Spot,Position,51,1000000045,3752,
137.321,132.323,81.041,um,Spot,Position,52,1000000045,3824,
139.657,132.428,82.416,um,Spot,Position,53,1000000045,3896,
137.973,132.916,84.539,um,Spot,Position,54,1000000045,3962,
140.160,133.733,82.775,um,Spot,Position,55,1000000045,4024,
140.458,133.531,82.848,um,Spot,Position,56,1000000045,4092,
137.541,134.993,79.757,um,Spot,Position,57,1000000045,4151,
139.646,134.160,85.335,um,Spot,Position,58,1000000045,4211,
137.707,133.688,89.937,um,Spot,Position,59,1000000045,4292,
136.522,135.914,86.870,um,Spot,Position,60,1000000045,4340,
217.700,126.132,107.048,um,Spot,Position,1,1000000046,46,
217.447,124.938,108.114,um,Spot,Position,2,1000000046,108,
217.343,124.685,108.854,um,Spot,Position,3,1000000046,169,
216.714,124.993,105.981,um,Spot,Position,4,1000000046,229,
215.555,125.302,107.282,um,Spot,Position,5,1000000046,298,
215.637,124.124,109.233,um,Spot,Position,6,1000000046,369,
216.678,124.930,108.565,um,Spot,Position,7,1000000046,442,
219.063,125.778,108.688,um,Spot,Position,8,1000000046,548,
216.195,125.462,109.304,um,Spot,Position,9,1000000046,604,
216.583,126.474,109.541,um,Spot,Position,10,1000000046,689,
216.912,125.747,107.230,um,Spot,Position,11,1000000046,776,
216.463,125.531,107.975,um,Spot,Position,12,1000000046,857,
216.920,124.815,107.654,um,Spot,Position,13,1000000046,939,
217.426,124.833,108.726,um,Spot,Position,14,1000000046,1019,
217.379,124.473,109.385,um,Spot,Position,15,1000000046,1094,
217.024,125.306,109.722,um,Spot,Position,16,1000000046,1169,
216.702,125.033,107.228,um,Spot,Position,17,1000000046,1237,
216.117,125.576,108.188,um,Spot,Position,18,1000000046,1314,
216.277,125.624,109.166,um,Spot,Position,19,1000000046,1380,
216.484,126.074,109.684,um,Spot,Position,20,1000000046,1447,
216.428,125.487,110.220,um,Spot,Position,21,1000000046,1516,
217.505,126.052,110.399,um,Spot,Position,22,1000000046,1588,
215.910,124.814,111.562,um,Spot,Position,23,1000000046,1657,
215.266,124.906,109.046,um,Spot,Position,24,1000000046,1737,
215.247,125.568,108.927,um,Spot,Position,25,1000000046,1808,
215.550,126.425,111.873,um,Spot,Position,26,1000000046,1876,
217.072,125.630,108.795,um,Spot,Position,27,1000000046,1957,
217.184,125.788,108.744,um,Spot,Position,28,1000000046,2032,
219.156,125.969,109.011,um,Spot,Position,29,1000000046,2107,
218.824,126.272,108.861,um,Spot,Position,30,1000000046,2178,
220.944,127.485,109.209,um,Spot,Position,31,1000000046,2256,
220.998,128.781,110.201,um,Spot,Position,32,1000000046,2342,
223.428,127.392,111.754,um,Spot,Position,33,1000000046,2426,
227.998,123.253,111.554,um,Spot,Position,36,1000000046,2663,
229.700,122.843,110.551,um,Spot,Position,38,1000000046,2837,
232.910,121.507,110.511,um,Spot,Position,39,1000000046,2906,
231.986,123.041,109.604,um,Spot,Position,40,1000000046,2969,
234.624,121.787,109.163,um,Spot,Position,41,1000000046,3048,
234.022,122.552,109.197,um,Spot,Position,42,1000000046,3126,
236.139,121.120,109.266,um,Spot,Position,44,1000000046,3277,
235.299,121.389,109.594,um,Spot,Position,45,1000000046,3350,
235.933,120.750,108.801,um,Spot,Position,46,1000000046,3417,
238.942,127.307,99.663,um,Spot,Position,48,1000000046,3565,
238.976,127.210,100.625,um,Spot,Position,49,1000000046,3637,
239.211,126.495,100.376,um,Spot,Position,50,1000000046,3711,
239.990,127.589,97.112,um,Spot,Position,51,1000000046,3780,
238.363,125.035,99.557,um,Spot,Position,52,1000000046,3853,
239.700,125.802,99.612,um,Spot,Position,53,1000000046,3921,
239.555,125.750,100.201,um,Spot,Position,55,1000000046,4053,
239.552,124.601,100.035,um,Spot,Position,56,1000000046,4118,
238.822,126.063,100.292,um,Spot,Position,57,1000000046,4175,
238.883,125.310,100.978,um,Spot,Position,58,1000000046,4233,
257.765,119.573,103.424,um,Spot,Position,60,1000000046,4333,
223.835,129.780,69.655,um,Spot,Position,1,1000000047,47,
222.519,129.696,71.635,um,Spot,Position,2,1000000047,110,
223.350,130.131,72.385,um,Spot,Position,3,1000000047,172,
225.947,128.636,70.607,um,Spot,Position,4,1000000047,233,
224.880,127.143,69.218,um,Spot,Position,5,1000000047,302,
223.334,127.335,67.084,um,Spot,Position,6,1000000047,372,
219.302,119.333,64.232,um,Spot,Position,8,1000000047,520,
205.394,120.138,62.263,um,Spot,Position,9,1000000047,599,
206.013,123.974,51.133,um,Spot,Position,10,1000000047,685,
206.915,126.701,45.958,um,Spot,Position,11,1000000047,773,
205.930,133.575,48.653,um,Spot,Position,12,1000000047,853,
202.962,135.330,45.281,um,Spot,Position,13,1000000047,933,
193.490,137.707,53.415,um,Spot,Position,16,1000000047,1160,
193.257,143.622,51.871,um,Spot,Position,17,1000000047,1228,
193.399,141.963,52.889,um,Spot,Position,18,1000000047,1306,
194.698,139.057,53.434,um,Spot,Position,19,1000000047,1372,
225.134,208.709,81.950,um,Spot,Position,1,1000000048,48,
219.237,196.092,77.884,um,Spot,Position,2,1000000048,109,
218.621,194.316,76.161,um,Spot,Position,3,1000000048,170,
217.347,195.558,74.655,um,Spot,Position,4,1000000048,230,
211.770,194.217,76.435,um,Spot,Position,5,1000000048,297,
215.476,189.478,77.049,um,Spot,Position,6,1000000048,370,
215.492,183.605,83.270,um,Spot,Position,7,1000000048,441,
213.957,190.186,84.380,um,Spot,Position,8,1000000048,517,
213.572,190.574,85.994,um,Spot,Position,9,1000000048,602,
214.682,198.632,88.180,um,Spot,Position,10,1000000048,687,
212.739,200.606,83.277,um,Spot,Position,11,1000000048,774,
212.109,201.393,82.131,um,Spot,Position,12,1000000048,854,
211.670,193.431,78.604,um,Spot,Position,13,1000000048,936,
216.180,189.696,81.072,um,Spot,Position,14,1000000048,1045,
215.846,181.198,85.558,um,Spot,Position,16,1000000048,1167,
211.962,175.765,85.009,um,Spot,Position,17,1000000048,1235,
211.095,174.561,84.203,um,Spot,Position,18,1000000048,1311,
213.004,176.240,85.540,um,Spot,Position,19,1000000048,1378,
209.265,176.600,83.350,um,Spot,Position,20,1000000048,1446,
210.225,172.953,84.619,um,Spot,Position,21,1000000048,1515,
211.273,173.465,83.769,um,Spot,Position,22,1000000048,1587,
210.739,171.342,84.607,um,Spot,Position,23,1000000048,1656,
208.125,173.085,89.354,um,Spot,Position,24,1000000048,1736,
206.845,169.090,92.018,um,Spot,Position,25,1000000048,1805,
202.884,162.961,95.400,um,Spot,Position,26,1000000048,1873,
204.688,167.514,92.645,um,Spot,Position,27,1000000048,1953,
231.771,367.153,136.663,um,Spot,Position,1,1000000049,49,
231.528,366.115,136.876,um,Spot,Position,2,1000000049,112,
231.134,366.597,137.254,um,Spot,Position,3,1000000049,173,
231.487,361.541,136.623,um,Spot,Position,4,1000000049,251,
230.741,365.011,136.073,um,Spot,Position,5,1000000049,303,
231.108,364.966,137.223,um,Spot,Position,6,1000000049,373,
231.171,365.235,138.569,um,Spot,Position,7,1000000049,444,
230.778,364.908,138.711,um,Spot,Position,8,1000000049,521,
230.511,365.232,138.954,um,Spot,Position,9,1000000049,606,
230.054,366.363,138.956,um,Spot,Position,10,1000000049,691,
229.703,367.150,136.452,um,Spot,Position,11,1000000049,779,
229.608,366.842,136.920,um,Spot,Position,12,1000000049,860,
229.245,365.740,137.582,um,Spot,Position,13,1000000049,941,
230.783,366.756,137.582,um,Spot,Position,14,1000000049,1022,
230.480,367.192,137.541,um,Spot,Position,15,1000000049,1097,
230.400,367.193,138.597,um,Spot,Position,16,1000000049,1171,
230.193,365.536,137.419,um,Spot,Position,17,1000000049,1239,
230.163,367.019,137.589,um,Spot,Position,18,1000000049,1334,
230.448,368.029,137.042,um,Spot,Position,19,1000000049,1383,
230.690,364.517,138.645,um,Spot,Position,20,1000000049,1449,
230.322,365.167,138.326,um,Spot,Position,21,1000000049,1517,
230.709,368.688,137.158,um,Spot,Position,22,1000000049,1590,
230.706,365.464,139.056,um,Spot,Position,23,1000000049,1659,
229.521,366.486,136.882,um,Spot,Position,24,1000000049,1741,
229.485,366.808,137.511,um,Spot,Position,25,1000000049,1811,
229.389,366.016,140.832,um,Spot,Position,26,1000000049,1879,
230.309,365.797,138.498,um,Spot,Position,27,1000000049,1959,
229.080,366.755,138.344,um,Spot,Position,28,1000000049,2035,
230.632,366.579,138.627,um,Spot,Position,29,1000000049,2109,
229.329,367.005,138.575,um,Spot,Position,30,1000000049,2180,
230.126,366.269,139.625,um,Spot,Position,31,1000000049,2257,
228.050,370.477,139.076,um,Spot,Position,32,1000000049,2344,
229.674,365.062,140.818,um,Spot,Position,33,1000000049,2428,
229.009,368.330,140.205,um,Spot,Position,35,1000000049,2581,
230.010,366.522,138.586,um,Spot,Position,36,1000000049,2664,
228.962,368.354,141.745,um,Spot,Position,37,1000000049,2742,
228.755,370.138,137.352,um,Spot,Position,38,1000000049,2815,
228.201,377.036,136.676,um,Spot,Position,41,1000000049,3047,
228.110,376.146,136.800,um,Spot,Position,42,1000000049,3124,
229.301,384.787,134.248,um,Spot,Position,43,1000000049,3204,
241.440,391.963,141.994,um,Spot,Position,46,1000000049,3420,
242.663,393.115,138.568,um,Spot,Position,49,1000000049,3640,
242.027,399.797,138.090,um,Spot,Position,50,1000000049,3725,
242.079,395.279,136.742,um,Spot,Position,51,1000000049,3782,
241.737,392.754,138.693,um,Spot,Position,52,1000000049,3855,
243.298,393.503,138.887,um,Spot,Position,53,1000000049,3933,
242.966,389.587,139.467,um,Spot,Position,54,1000000049,3992,
242.219,398.872,140.081,um,Spot,Position,55,1000000049,4055,
243.341,393.160,138.665,um,Spot,Position,56,1000000049,4119,
243.048,394.178,139.641,um,Spot,Position,57,1000000049,4176,
241.360,395.903,141.732,um,Spot,Position,58,1000000049,4234,
242.118,392.851,141.778,um,Spot,Position,59,1000000049,4281,
241.641,398.236,137.127,um,Spot,Position,60,1000000049,4342,
237.916,287.998,142.905,um,Spot,Position,1,1000000050,50,
